CRN,SUBJ,CRSE,SECTION,MEET_DAYS_TIMES,COURSE_LEVEL,TERM,TERM_DESC,UNITS,GRADE,CRSE_TITLE,ILNAME,IFNAME,ENROLLED,CNTOFGRADE
20003,AAS,012,A01,"M 5:10-6:00, TR 10:30-11:50",Undergraduate Lower,202310,Fall Quarter 2023,4.0,P*,Intro African Studies,Taodzera,Shingirai,25,1
20004,AAS,012,A02,"M 6:10-7:00, TR 10:30-11:50",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A,Intro African Studies,Taodzera,Shingirai,26,8
20004,AAS,012,A02,"M 6:10-7:00, TR 10:30-11:50",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A+,Intro African Studies,Taodzera,Shingirai,26,2
20004,AAS,012,A02,"M 6:10-7:00, TR 10:30-11:50",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A-,Intro African Studies,Taodzera,Shingirai,26,3
20004,AAS,012,A02,"M 6:10-7:00, TR 10:30-11:50",Undergraduate Lower,202310,Fall Quarter 2023,4.0,B,Intro African Studies,Taodzera,Shingirai,26,2
20004,AAS,012,A02,"M 6:10-7:00, TR 10:30-11:50",Undergraduate Lower,202310,Fall Quarter 2023,4.0,B+,Intro African Studies,Taodzera,Shingirai,26,6
20004,AAS,012,A02,"M 6:10-7:00, TR 10:30-11:50",Undergraduate Lower,202310,Fall Quarter 2023,4.0,D,Intro African Studies,Taodzera,Shingirai,26,1
20004,AAS,012,A02,"M 6:10-7:00, TR 10:30-11:50",Undergraduate Lower,202310,Fall Quarter 2023,4.0,I,Intro African Studies,Taodzera,Shingirai,26,2
20004,AAS,012,A02,"M 6:10-7:00, TR 10:30-11:50",Undergraduate Lower,202310,Fall Quarter 2023,4.0,P*,Intro African Studies,Taodzera,Shingirai,26,2
20005,AAS,012,A03,"TR 10:30-11:50, W 5:10-6:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A,Intro African Studies,Taodzera,Shingirai,25,13
20005,AAS,012,A03,"TR 10:30-11:50, W 5:10-6:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A+,Intro African Studies,Taodzera,Shingirai,25,2
20005,AAS,012,A03,"TR 10:30-11:50, W 5:10-6:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A-,Intro African Studies,Taodzera,Shingirai,25,3
20005,AAS,012,A03,"TR 10:30-11:50, W 5:10-6:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,B+,Intro African Studies,Taodzera,Shingirai,25,2
20005,AAS,012,A03,"TR 10:30-11:50, W 5:10-6:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,B-,Intro African Studies,Taodzera,Shingirai,25,1
20005,AAS,012,A03,"TR 10:30-11:50, W 5:10-6:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,C,Intro African Studies,Taodzera,Shingirai,25,1
20005,AAS,012,A03,"TR 10:30-11:50, W 5:10-6:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,C-,Intro African Studies,Taodzera,Shingirai,25,1
20005,AAS,012,A03,"TR 10:30-11:50, W 5:10-6:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,P*,Intro African Studies,Taodzera,Shingirai,25,2
20006,AAS,012,A04,"TR 10:30-11:50, W 6:10-7:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A,Intro African Studies,Taodzera,Shingirai,25,15
20006,AAS,012,A04,"TR 10:30-11:50, W 6:10-7:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A+,Intro African Studies,Taodzera,Shingirai,25,1
20006,AAS,012,A04,"TR 10:30-11:50, W 6:10-7:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A-,Intro African Studies,Taodzera,Shingirai,25,6
20006,AAS,012,A04,"TR 10:30-11:50, W 6:10-7:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,B-,Intro African Studies,Taodzera,Shingirai,25,2
20006,AAS,012,A04,"TR 10:30-11:50, W 6:10-7:00",Undergraduate Lower,202310,Fall Quarter 2023,4.0,P*,Intro African Studies,Taodzera,Shingirai,25,1
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,A,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,3
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,A+,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,2
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,A-,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,3
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,B,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,5
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,B+,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,1
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,B-,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,7
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,C,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,4
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,C+,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,3
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,F,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,3
20008,AAS,080,001,TR 10:00-11:50,Undergraduate Lower,202310,Fall Quarter 2023,4.0,P*,Intro to Black Politics,Nettles-Barcelon,Kimberly,32,1
20021,AAS,181,A01,"F 10:00-10:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A,Hip Hop in Urban America,Davis,Hodari,25,8
20021,AAS,181,A01,"F 10:00-10:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A+,Hip Hop in Urban America,Davis,Hodari,25,1
20021,AAS,181,A01,"F 10:00-10:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A-,Hip Hop in Urban America,Davis,Hodari,25,5
20021,AAS,181,A01,"F 10:00-10:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B,Hip Hop in Urban America,Davis,Hodari,25,4
20021,AAS,181,A01,"F 10:00-10:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B+,Hip Hop in Urban America,Davis,Hodari,25,2
20021,AAS,181,A01,"F 10:00-10:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B-,Hip Hop in Urban America,Davis,Hodari,25,4
20021,AAS,181,A01,"F 10:00-10:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,C,Hip Hop in Urban America,Davis,Hodari,25,1
20022,AAS,181,A02,"F 11:00-11:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A,Hip Hop in Urban America,Davis,Hodari,24,8
20022,AAS,181,A02,"F 11:00-11:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A+,Hip Hop in Urban America,Davis,Hodari,24,3
20022,AAS,181,A02,"F 11:00-11:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A-,Hip Hop in Urban America,Davis,Hodari,24,5
20022,AAS,181,A02,"F 11:00-11:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B,Hip Hop in Urban America,Davis,Hodari,24,3
20022,AAS,181,A02,"F 11:00-11:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B+,Hip Hop in Urban America,Davis,Hodari,24,2
20022,AAS,181,A02,"F 11:00-11:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B-,Hip Hop in Urban America,Davis,Hodari,24,2
20022,AAS,181,A02,"F 11:00-11:50, TR 4:40-6:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,NG,Hip Hop in Urban America,Davis,Hodari,24,1
20062,ABG,200A,001,"F 10:00-11:30, R 10:00-11:30",Graduate,202310,Fall Quarter 2023,3.0,A,Integrated Animal Bio I,Liu,Yanhong,11,7
20062,ABG,200A,001,"F 10:00-11:30, R 10:00-11:30",Graduate,202310,Fall Quarter 2023,3.0,A+,Integrated Animal Bio I,Liu,Yanhong,11,4
20063,ABG,202,001,"F 8:00-8:50, F 9:00-9:50",Graduate,202310,Fall Quarter 2023,2.0,A,Grant Writing,Soares de Lima,Fabio,14,7
20063,ABG,202,001,"F 8:00-8:50, F 9:00-9:50",Graduate,202310,Fall Quarter 2023,2.0,A+,Grant Writing,Soares de Lima,Fabio,14,3
20063,ABG,202,001,"F 8:00-8:50, F 9:00-9:50",Graduate,202310,Fall Quarter 2023,2.0,B+,Grant Writing,Soares de Lima,Fabio,14,4
20064,ABG,290,001,M 1:10-2:00,Graduate,202310,Fall Quarter 2023,1.0,S,Animal Biology Seminar,Mclean,Amy,16,16
20204,ABG,401,001,M 3:10-5:00,Professional,202310,Fall Quarter 2023,2.0,A,Ethics Animal Biology,Horback,Kristina,22,4
20204,ABG,401,001,M 3:10-5:00,Professional,202310,Fall Quarter 2023,2.0,A+,Ethics Animal Biology,Horback,Kristina,22,17
20204,ABG,401,001,M 3:10-5:00,Professional,202310,Fall Quarter 2023,2.0,A-,Ethics Animal Biology,Horback,Kristina,22,1
20205,ABI,050A,A01,"R 8:00-8:50, T 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,A,Animal Biology Lab,Kimsey,Robert,29,11
20205,ABI,050A,A01,"R 8:00-8:50, T 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,A+,Animal Biology Lab,Kimsey,Robert,29,1
20205,ABI,050A,A01,"R 8:00-8:50, T 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,A-,Animal Biology Lab,Kimsey,Robert,29,5
20205,ABI,050A,A01,"R 8:00-8:50, T 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,B,Animal Biology Lab,Kimsey,Robert,29,3
20205,ABI,050A,A01,"R 8:00-8:50, T 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,B+,Animal Biology Lab,Kimsey,Robert,29,1
20205,ABI,050A,A01,"R 8:00-8:50, T 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,B-,Animal Biology Lab,Kimsey,Robert,29,6
20205,ABI,050A,A01,"R 8:00-8:50, T 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,C+,Animal Biology Lab,Kimsey,Robert,29,2
20206,ABI,050A,A02,"R 8:00-8:50, T 2:10-5:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,A,Animal Biology Lab,Kimsey,Robert,16,8
20206,ABI,050A,A02,"R 8:00-8:50, T 2:10-5:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,A+,Animal Biology Lab,Kimsey,Robert,16,2
20206,ABI,050A,A02,"R 8:00-8:50, T 2:10-5:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,A-,Animal Biology Lab,Kimsey,Robert,16,1
20206,ABI,050A,A02,"R 8:00-8:50, T 2:10-5:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,B,Animal Biology Lab,Kimsey,Robert,16,1
20206,ABI,050A,A02,"R 8:00-8:50, T 2:10-5:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,B+,Animal Biology Lab,Kimsey,Robert,16,1
20206,ABI,050A,A02,"R 8:00-8:50, T 2:10-5:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,C+,Animal Biology Lab,Kimsey,Robert,16,1
20206,ABI,050A,A02,"R 8:00-8:50, T 2:10-5:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,C-,Animal Biology Lab,Kimsey,Robert,16,1
20206,ABI,050A,A02,"R 8:00-8:50, T 2:10-5:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,F,Animal Biology Lab,Kimsey,Robert,16,1
20207,ABI,050A,A03,"R 8:00-8:50, R 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,A,Animal Biology Lab,Kimsey,Robert,28,10
20207,ABI,050A,A03,"R 8:00-8:50, R 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,A+,Animal Biology Lab,Kimsey,Robert,28,1
20207,ABI,050A,A03,"R 8:00-8:50, R 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,A-,Animal Biology Lab,Kimsey,Robert,28,6
20207,ABI,050A,A03,"R 8:00-8:50, R 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,B,Animal Biology Lab,Kimsey,Robert,28,4
20207,ABI,050A,A03,"R 8:00-8:50, R 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,B+,Animal Biology Lab,Kimsey,Robert,28,5
20207,ABI,050A,A03,"R 8:00-8:50, R 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,NP*,Animal Biology Lab,Kimsey,Robert,28,1
20207,ABI,050A,A03,"R 8:00-8:50, R 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P*,Animal Biology Lab,Kimsey,Robert,28,1
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,A,Animal Biochem & Metabol,Mienaltowski,Michael,329,50
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,A+,Animal Biochem & Metabol,Mienaltowski,Michael,329,33
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,A-,Animal Biochem & Metabol,Mienaltowski,Michael,329,36
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,B,Animal Biochem & Metabol,Mienaltowski,Michael,329,34
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,B+,Animal Biochem & Metabol,Mienaltowski,Michael,329,33
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,B-,Animal Biochem & Metabol,Mienaltowski,Michael,329,29
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,C,Animal Biochem & Metabol,Mienaltowski,Michael,329,30
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,C+,Animal Biochem & Metabol,Mienaltowski,Michael,329,27
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,C-,Animal Biochem & Metabol,Mienaltowski,Michael,329,20
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,D,Animal Biochem & Metabol,Mienaltowski,Michael,329,7
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,D+,Animal Biochem & Metabol,Mienaltowski,Michael,329,15
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,D+^,Animal Biochem & Metabol,Mienaltowski,Michael,329,1
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,D-,Animal Biochem & Metabol,Mienaltowski,Michael,329,3
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,D^,Animal Biochem & Metabol,Mienaltowski,Michael,329,1
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,F,Animal Biochem & Metabol,Mienaltowski,Michael,329,9
20227,ABI,102,001,"F 8:00-8:50, MTWR 8:00-8:50",Undergraduate Upper,202310,Fall Quarter 2023,5.0,RW,Animal Biochem & Metabol,Mienaltowski,Michael,329,1
20228,ABI,187,001,"M 2:10-3:00, W 2:10-3:00",Undergraduate Upper,202310,Fall Quarter 2023,2.0,A,Animal Biology Seminar,Kimsey,Robert,42,29
20228,ABI,187,001,"M 2:10-3:00, W 2:10-3:00",Undergraduate Upper,202310,Fall Quarter 2023,2.0,A+,Animal Biology Seminar,Kimsey,Robert,42,6
20228,ABI,187,001,"M 2:10-3:00, W 2:10-3:00",Undergraduate Upper,202310,Fall Quarter 2023,2.0,B,Animal Biology Seminar,Kimsey,Robert,42,3
20228,ABI,187,001,"M 2:10-3:00, W 2:10-3:00",Undergraduate Upper,202310,Fall Quarter 2023,2.0,I,Animal Biology Seminar,Kimsey,Robert,42,4
20319,ABT,016,A01,"M 9:00-9:50, T 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Metal Prop & Fabrication,Frank,Daniel,27,27
20320,ABT,016,A02,"M 9:00-9:50, W 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Metal Prop & Fabrication,Frank,Daniel,28,27
20320,ABT,016,A02,"M 9:00-9:50, W 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,S,Metal Prop & Fabrication,Frank,Daniel,28,1
20321,ABT,016,A03,"M 9:00-9:50, R 9:00-11:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Metal Prop & Fabrication,Frank,Daniel,30,30
20322,ABT,016,A04,"F 9:00-11:50, M 9:00-9:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Metal Prop & Fabrication,Frank,Daniel,26,25
20322,ABT,016,A04,"F 9:00-11:50, M 9:00-9:50",Undergraduate Lower,202310,Fall Quarter 2023,2.0,RW,Metal Prop & Fabrication,Frank,Daniel,26,1
20323,ABT,049,A01,"M 12:10-1:00, T 1:10-4:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Field Eqpt Operation,Frank,Daniel,17,16
20323,ABT,049,A01,"M 12:10-1:00, T 1:10-4:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,S,Field Eqpt Operation,Frank,Daniel,17,1
20324,ABT,049,A02,"M 12:10-1:00, W 1:10-4:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Field Eqpt Operation,Frank,Daniel,19,18
20324,ABT,049,A02,"M 12:10-1:00, W 1:10-4:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,S,Field Eqpt Operation,Frank,Daniel,19,1
20325,ABT,049,A03,"M 12:10-1:00, R 1:10-4:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Field Eqpt Operation,Frank,Daniel,21,21
20326,ABT,049,A04,"F 1:10-4:00, M 12:10-1:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Field Eqpt Operation,Frank,Daniel,19,18
20326,ABT,049,A04,"F 1:10-4:00, M 12:10-1:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,RW,Field Eqpt Operation,Frank,Daniel,19,1
20327,ABT,049,A05,"M 12:10-1:00, M 1:10-4:00",Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Field Eqpt Operation,Frank,Daniel,20,20
20328,ABT,060,001,"TR 9:00-10:20, W 10:00-12:50,  :-:",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A,Unmanned Aerial Systems,Moghimi,Ali,21,4
20328,ABT,060,001,"TR 9:00-10:20, W 10:00-12:50,  :-:",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A+,Unmanned Aerial Systems,Moghimi,Ali,21,7
20328,ABT,060,001,"TR 9:00-10:20, W 10:00-12:50,  :-:",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A+&,Unmanned Aerial Systems,Moghimi,Ali,21,1
20328,ABT,060,001,"TR 9:00-10:20, W 10:00-12:50,  :-:",Undergraduate Lower,202310,Fall Quarter 2023,4.0,A-,Unmanned Aerial Systems,Moghimi,Ali,21,5
20328,ABT,060,001,"TR 9:00-10:20, W 10:00-12:50,  :-:",Undergraduate Lower,202310,Fall Quarter 2023,4.0,B,Unmanned Aerial Systems,Moghimi,Ali,21,2
20328,ABT,060,001,"TR 9:00-10:20, W 10:00-12:50,  :-:",Undergraduate Lower,202310,Fall Quarter 2023,4.0,B+,Unmanned Aerial Systems,Moghimi,Ali,21,1
20328,ABT,060,001,"TR 9:00-10:20, W 10:00-12:50,  :-:",Undergraduate Lower,202310,Fall Quarter 2023,4.0,C,Unmanned Aerial Systems,Moghimi,Ali,21,1
20380,ABT,150,A02,"TR 3:10-4:30, W 1:10-4:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A,Intro to GIS,Kisekka,Isaya,15,3
20380,ABT,150,A02,"TR 3:10-4:30, W 1:10-4:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A+,Intro to GIS,Kisekka,Isaya,15,2
20380,ABT,150,A02,"TR 3:10-4:30, W 1:10-4:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A-,Intro to GIS,Kisekka,Isaya,15,4
20380,ABT,150,A02,"TR 3:10-4:30, W 1:10-4:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B,Intro to GIS,Kisekka,Isaya,15,4
20380,ABT,150,A02,"TR 3:10-4:30, W 1:10-4:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B+,Intro to GIS,Kisekka,Isaya,15,1
20380,ABT,150,A02,"TR 3:10-4:30, W 1:10-4:00",Undergraduate Upper,202310,Fall Quarter 2023,4.0,D,Intro to GIS,Kisekka,Isaya,15,1
20381,ABT,150,A03,"M 9:00-11:50, TR 3:10-4:30",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A,Intro to GIS,Kisekka,Isaya,12,3
20381,ABT,150,A03,"M 9:00-11:50, TR 3:10-4:30",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A+,Intro to GIS,Kisekka,Isaya,12,4
20381,ABT,150,A03,"M 9:00-11:50, TR 3:10-4:30",Undergraduate Upper,202310,Fall Quarter 2023,4.0,A-,Intro to GIS,Kisekka,Isaya,12,2
20381,ABT,150,A03,"M 9:00-11:50, TR 3:10-4:30",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B,Intro to GIS,Kisekka,Isaya,12,1
20381,ABT,150,A03,"M 9:00-11:50, TR 3:10-4:30",Undergraduate Upper,202310,Fall Quarter 2023,4.0,B+,Intro to GIS,Kisekka,Isaya,12,1
20381,ABT,150,A03,"M 9:00-11:50, TR 3:10-4:30",Undergraduate Upper,202310,Fall Quarter 2023,4.0,P*,Intro to GIS,Kisekka,Isaya,12,1
20454,ABT,197T,021, :-:,Undergraduate Upper,202310,Fall Quarter 2023,1.0,P,Tutor Appl Biol Sys Tech,Frank,Daniel,12,5
20454,ABT,197T,021, :-:,Undergraduate Upper,202310,Fall Quarter 2023,1.0,S,Tutor Appl Biol Sys Tech,Frank,Daniel,12,1
20454,ABT,197T,021, :-:,Undergraduate Upper,202310,Fall Quarter 2023,2.0,P,Tutor Appl Biol Sys Tech,Frank,Daniel,12,4
20454,ABT,197T,021, :-:,Undergraduate Upper,202310,Fall Quarter 2023,3.0,P,Tutor Appl Biol Sys Tech,Frank,Daniel,12,1
20454,ABT,197T,021, :-:,Undergraduate Upper,202310,Fall Quarter 2023,3.0,S,Tutor Appl Biol Sys Tech,Frank,Daniel,12,1
20580,ACC,201,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,A,Financial Reporting,Higgins,Michelle,41,7
20580,ACC,201,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,A+,Financial Reporting,Higgins,Michelle,41,7
20580,ACC,201,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,A-,Financial Reporting,Higgins,Michelle,41,6
20580,ACC,201,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,B,Financial Reporting,Higgins,Michelle,41,8
20580,ACC,201,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,B+,Financial Reporting,Higgins,Michelle,41,10
20580,ACC,201,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,B-,Financial Reporting,Higgins,Michelle,41,3
20584,ACC,271,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,A,Accounting Ethics,Ueltzen,Michael,49,15
20584,ACC,271,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,A+,Accounting Ethics,Ueltzen,Michael,49,8
20584,ACC,271,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,A-,Accounting Ethics,Ueltzen,Michael,49,9
20584,ACC,271,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,B,Accounting Ethics,Ueltzen,Michael,49,11
20584,ACC,271,001, :-:,Graduate,202310,Fall Quarter 2023,4.0,B+,Accounting Ethics,Ueltzen,Michael,49,6
20592,AED,098,001,T 12:10-1:00,Undergraduate Lower,202310,Fall Quarter 2023,1.0,P,Directed Group Study,Ebeler,Susan,20,13
20592,AED,098,001,T 12:10-1:00,Undergraduate Lower,202310,Fall Quarter 2023,2.0,NP,Directed Group Study,Ebeler,Susan,20,1
20592,AED,098,001,T 12:10-1:00,Undergraduate Lower,202310,Fall Quarter 2023,2.0,P,Directed Group Study,Ebeler,Susan,20,6
