CRN,SUBJ,CRSE,SECTION,MEET_DAYS_TIMES,COURSE_LEVEL,TERM,TERM_DESC,UNITS,GRADE,CRSE_TITLE,ILNAME,IFNAME,ENROLLED,CNTOFGRADE
30348,ABT,049,A02,"M 9:00-9:50, T 1:10-4:00",Undergraduate Lower,202303,Spring Quarter 2023,2.0,S,Field Eqpt Operation,Frank,Daniel,21,2
30349,ABT,049,A03,"M 9:00-9:50, W 1:10-4:00",Undergraduate Lower,202303,Spring Quarter 2023,2.0,NP,Field Eqpt Operation,Frank,Daniel,19,1
30349,ABT,049,A03,"M 9:00-9:50, W 1:10-4:00",Undergraduate Lower,202303,Spring Quarter 2023,2.0,P,Field Eqpt Operation,Frank,Daniel,19,16
30349,ABT,049,A03,"M 9:00-9:50, W 1:10-4:00",Undergraduate Lower,202303,Spring Quarter 2023,2.0,S,Field Eqpt Operation,Frank,Daniel,19,2
30350,ABT,049,A04,"M 9:00-9:50, R 1:10-4:00",Undergraduate Lower,202303,Spring Quarter 2023,2.0,NP,Field Eqpt Operation,Frank,Daniel,20,3
30350,ABT,049,A04,"M 9:00-9:50, R 1:10-4:00",Undergraduate Lower,202303,Spring Quarter 2023,2.0,P,Field Eqpt Operation,Frank,Daniel,20,15
30350,ABT,049,A04,"M 9:00-9:50, R 1:10-4:00",Undergraduate Lower,202303,Spring Quarter 2023,2.0,S,Field Eqpt Operation,Frank,Daniel,20,2
30351,ABT,049,A05,"F 1:10-4:00, M 9:00-9:50",Undergraduate Lower,202303,Spring Quarter 2023,2.0,NP,Field Eqpt Operation,Frank,Daniel,23,2
30351,ABT,049,A05,"F 1:10-4:00, M 9:00-9:50",Undergraduate Lower,202303,Spring Quarter 2023,2.0,P,Field Eqpt Operation,Frank,Daniel,23,21
30352,ABT,049,A06,"M 9:00-9:50, S 9:00-11:50",Undergraduate Lower,202303,Spring Quarter 2023,2.0,NP,Field Eqpt Operation,Frank,Daniel,19,3
30352,ABT,049,A06,"M 9:00-9:50, S 9:00-11:50",Undergraduate Lower,202303,Spring Quarter 2023,2.0,P,Field Eqpt Operation,Frank,Daniel,19,16
30406,ABT,150,A01,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A,Intro to GIS,Dahlke,Helen,18,7
30406,ABT,150,A01,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A+,Intro to GIS,Dahlke,Helen,18,4
30406,ABT,150,A01,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A-,Intro to GIS,Dahlke,Helen,18,2
30406,ABT,150,A01,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,B,Intro to GIS,Dahlke,Helen,18,1
30406,ABT,150,A01,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,B+,Intro to GIS,Dahlke,Helen,18,2
30406,ABT,150,A01,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,B-,Intro to GIS,Dahlke,Helen,18,1
30406,ABT,150,A01,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,C+,Intro to GIS,Dahlke,Helen,18,1
30407,ABT,150,A02,"F 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A,Intro to GIS,Dahlke,Helen,12,1
30407,ABT,150,A02,"F 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A+,Intro to GIS,Dahlke,Helen,12,1
30407,ABT,150,A02,"F 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A-,Intro to GIS,Dahlke,Helen,12,5
30407,ABT,150,A02,"F 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,B,Intro to GIS,Dahlke,Helen,12,2
30407,ABT,150,A02,"F 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,B+,Intro to GIS,Dahlke,Helen,12,2
30407,ABT,150,A02,"F 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,C-,Intro to GIS,Dahlke,Helen,12,1
30408,ABT,150,A03,"R 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A,Intro to GIS,Dahlke,Helen,13,6
30408,ABT,150,A03,"R 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A+,Intro to GIS,Dahlke,Helen,13,2
30408,ABT,150,A03,"R 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A-,Intro to GIS,Dahlke,Helen,13,2
30408,ABT,150,A03,"R 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,B+,Intro to GIS,Dahlke,Helen,13,1
30408,ABT,150,A03,"R 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,B-,Intro to GIS,Dahlke,Helen,13,1
30408,ABT,150,A03,"R 1:10-4:00, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,P*,Intro to GIS,Dahlke,Helen,13,1
30409,ABT,150,A04,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A,Intro to GIS,Dahlke,Helen,14,4
30409,ABT,150,A04,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A+,Intro to GIS,Dahlke,Helen,14,4
30409,ABT,150,A04,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,A-,Intro to GIS,Dahlke,Helen,14,1
30409,ABT,150,A04,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,B+,Intro to GIS,Dahlke,Helen,14,2
30409,ABT,150,A04,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,B-,Intro to GIS,Dahlke,Helen,14,2
30409,ABT,150,A04,"F 9:00-11:50, TR 9:00-10:20",Undergraduate Upper,202303,Spring Quarter 2023,4.0,C-,Intro to GIS,Dahlke,Helen,14,1
30474,ABT,197T,009, :-:,Undergraduate Upper,202303,Spring Quarter 2023,1.0,P,Tutor Appl Biol Sys Tech,Frank,Daniel,21,16
30474,ABT,197T,009, :-:,Undergraduate Upper,202303,Spring Quarter 2023,3.0,P,Tutor Appl Biol Sys Tech,Frank,Daniel,21,3
30474,ABT,197T,009, :-:,Undergraduate Upper,202303,Spring Quarter 2023,5.0,P,Tutor Appl Biol Sys Tech,Frank,Daniel,21,1
30474,ABT,197T,009, :-:,Undergraduate Upper,202303,Spring Quarter 2023,5.0,S,Tutor Appl Biol Sys Tech,Frank,Daniel,21,1
30502,ABT,198,011,W 1:10-4:00,Undergraduate Upper,202303,Spring Quarter 2023,1.0,P,Directed Gp Study,Frank,Daniel,14,8
30502,ABT,198,011,W 1:10-4:00,Undergraduate Upper,202303,Spring Quarter 2023,1.0,S,Directed Gp Study,Frank,Daniel,14,6
30544,ABT,212,001,"TR 2:10-4:00,  :-:",Graduate,202303,Spring Quarter 2023,4.0,A,Zero Net Energy,Kornbluth,Kurt,22,17
30544,ABT,212,001,"TR 2:10-4:00,  :-:",Graduate,202303,Spring Quarter 2023,4.0,A-,Zero Net Energy,Kornbluth,Kurt,22,4
30544,ABT,212,001,"TR 2:10-4:00,  :-:",Graduate,202303,Spring Quarter 2023,4.0,B+,Zero Net Energy,Kornbluth,Kurt,22,1
30627,ACC,205,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,A,Adv Financial Reporting,Skaife,Hollis,33,13
30627,ACC,205,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,B,Adv Financial Reporting,Skaife,Hollis,33,16
30627,ACC,205,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,B+,Adv Financial Reporting,Skaife,Hollis,33,4
30628,ACC,215,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,A,Adv Tax Reporting,Snyder,Willard,34,15
30628,ACC,215,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,A+,Adv Tax Reporting,Snyder,Willard,34,2
30628,ACC,215,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,A-,Adv Tax Reporting,Snyder,Willard,34,8
30628,ACC,215,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,B+,Adv Tax Reporting,Snyder,Willard,34,9
30629,ACC,243,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,A,Auditing & Attestation,Coleman,Crystal,33,6
30629,ACC,243,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,A-,Auditing & Attestation,Coleman,Crystal,33,6
30629,ACC,243,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,B,Auditing & Attestation,Coleman,Crystal,33,9
30629,ACC,243,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,B+,Auditing & Attestation,Coleman,Crystal,33,2
30629,ACC,243,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,B-,Auditing & Attestation,Coleman,Crystal,33,7
30629,ACC,243,001, :-:,Graduate,202303,Spring Quarter 2023,4.0,C+,Auditing & Attestation,Coleman,Crystal,33,3
30636,AED,098,001,T 12:10-1:00,Undergraduate Lower,202303,Spring Quarter 2023,1.0,NP,Directed Group Study,Ebeler,Susan,19,1
30636,AED,098,001,T 12:10-1:00,Undergraduate Lower,202303,Spring Quarter 2023,1.0,P,Directed Group Study,Ebeler,Susan,19,10
30636,AED,098,001,T 12:10-1:00,Undergraduate Lower,202303,Spring Quarter 2023,2.0,NP,Directed Group Study,Ebeler,Susan,19,1
30636,AED,098,001,T 12:10-1:00,Undergraduate Lower,202303,Spring Quarter 2023,2.0,P,Directed Group Study,Ebeler,Susan,19,7
30645,AED,198,001,T 12:10-1:00,Undergraduate Upper,202303,Spring Quarter 2023,1.0,P,Directed Group Study,Ebeler,Susan,14,10
30645,AED,198,001,T 12:10-1:00,Undergraduate Upper,202303,Spring Quarter 2023,2.0,NP,Directed Group Study,Ebeler,Susan,14,2
30645,AED,198,001,T 12:10-1:00,Undergraduate Upper,202303,Spring Quarter 2023,2.0,P,Directed Group Study,Ebeler,Susan,14,2
30656,AGC,290,001,R 4:10-5:00,Graduate,202303,Spring Quarter 2023,1.0,S,Seminar,Hernes,Peter,10,10
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,A,Baroque to Modern Art,Yonan,Michael,22,8
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,A+,Baroque to Modern Art,Yonan,Michael,22,1
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,A-,Baroque to Modern Art,Yonan,Michael,22,1
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,B,Baroque to Modern Art,Yonan,Michael,22,2
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,B+,Baroque to Modern Art,Yonan,Michael,22,2
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,C,Baroque to Modern Art,Yonan,Michael,22,1
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,C+,Baroque to Modern Art,Yonan,Michael,22,1
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,C-,Baroque to Modern Art,Yonan,Michael,22,1
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,F,Baroque to Modern Art,Yonan,Michael,22,2
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,NP*,Baroque to Modern Art,Yonan,Michael,22,1
30692,AHI,001C,A01,"M 9:00-9:50, MW 10:30-11:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,P*,Baroque to Modern Art,Yonan,Michael,22,2
30693,AHI,001C,A02,"MW 10:30-11:50, R 9:00-9:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,A,Baroque to Modern Art,Yonan,Michael,21,4
30693,AHI,001C,A02,"MW 10:30-11:50, R 9:00-9:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,A+,Baroque to Modern Art,Yonan,Michael,21,9
30693,AHI,001C,A02,"MW 10:30-11:50, R 9:00-9:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,A-,Baroque to Modern Art,Yonan,Michael,21,2
30693,AHI,001C,A02,"MW 10:30-11:50, R 9:00-9:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,B+,Baroque to Modern Art,Yonan,Michael,21,1
30693,AHI,001C,A02,"MW 10:30-11:50, R 9:00-9:50",Undergraduate Lower,202303,Spring Quarter 2023,4.0,B-,Baroque to Modern Art,Yonan,Michael,21,1
